"Id","SalePrice"
2850,275598.616373121
2851,212246.263589465
2852,234391.563885565
2853,230092.399458644
2854,141395.885794657
2855,199843.615396509
2856,196993.706905144
2857,186507.969832957
2858,204590.764027835
2859,123802.355306796
2860,124191.651162136
2861,127355.535875164
2862,183095.072975907
2863,131592.825007471
2864,227134.798856793
2865,150469.753552473
2866,155715.999434007
2867,96771.1515001256
2868,104502.546197914
2869,102272.157139696
2870,130519.360463756
2871,87888.5444316379
2872,48413.866092657
2873,105958.460441958
2874,135895.349310497
2875,117456.316042051
2876,170054.768194895
2877,147952.822683984
2878,177806.5862174
2879,137772.781465864
2880,99174.3579258681
2881,160817.09639888
2882,168017.294550379
2883,197783.155535045
2884,212083.473001323
2885,192295.384374179
2886,226014.491018731
2887,88411.0952524957
2888,135140.304237439
2889,60612.5105932519
2890,77315.3601629441
2891,132237.070743132
2892,56478.4968310515
2893,101999.811247896
2894,68706.3989299536
2895,275963.142466803
2896,255043.280092666
2897,212559.725259365
2898,159258.448034311
2899,210585.912653313
2900,165345.036751903
2901,205068.48069001
2902,187042.115836246
2903,320168.97235678
2904,312486.512056236
2905,93405.7890532101
2906,207579.805885295
2907,115430.375365417
2908,127578.117051109
2909,169050.349842738
2910,81926.869027015
2911,82692.1254477742
2912,151135.497021644
2913,82044.2989045976
2914,80028.0051916522
2915,89914.8696322967
2916,83644.7820936607
2917,162836.515491375
2918,125159.276855982
2919,221514.332069824
